"REF_DATE","GEO","DGUID","Variable","Product category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Alberta","2021A000248","Plastic leaked permanently into the environment","Vehicles","Tonnes","287","units","0","v1331407899","10.6.14","221","","","","0"
"2014","Alberta","2021A000248","Plastic leaked permanently into the environment","Other products","Tonnes","287","units","0","v1331407900","10.6.15","1124","","","","0"
"2014","Alberta","2021A000248","Collected plastic sent directly for disposal or diversion","Total, all product categories","Tonnes","287","units","0","v1331407901","10.7.1","716383","","","","0"
"2014","Alberta","2021A000248","Collected plastic sent directly for disposal or diversion","Construction materials","Tonnes","287","units","0","v1331407902","10.7.2","27310","","","","0"
"2014","Alberta","2021A000248","Collected plastic sent directly for disposal or diversion","Electrical and electronic equipment","Tonnes","287","units","0","v1331407903","10.7.3","81060","","","","0"
"2014","Alberta","2021A000248","Collected plastic sent directly for disposal or diversion","Packaging","Tonnes","287","units","0","v1331407904","10.7.7","281657","","","","0"
"2014","Alberta","2021A000248","Collected plastic sent directly for disposal or diversion","Agriculture film","Tonnes","287","units","0","v1331407905","10.7.12","11252","","","","0"
"2014","Alberta","2021A000248","Collected plastic sent directly for disposal or diversion","Textiles","Tonnes","287","units","0","v1331407906","10.7.13","52004","","","","0"
"2014","Alberta","2021A000248","Collected plastic sent directly for disposal or diversion","Vehicles","Tonnes","287","units","0","v1331407907","10.7.14","97230","","","","0"
"2014","Alberta","2021A000248","Collected plastic sent directly for disposal or diversion","Other products","Tonnes","287","units","0","v1331407908","10.7.15","165870","","","","0"
"2014","Alberta","2021A000248","Diverted plastic waste and scrap sent for material recovery","Total, all product categories","Tonnes","287","units","0","v1331407909","10.8.1","150089","","","","0"
"2014","Alberta","2021A000248","Diverted plastic waste and scrap sent for material recovery","Construction materials","Tonnes","287","units","0","v1331407910","10.8.2","1487","","","","0"
"2014","Alberta","2021A000248","Diverted plastic waste and scrap sent for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331407911","10.8.3","7989","","","","0"
"2014","Alberta","2021A000248","Diverted plastic waste and scrap sent for material recovery","Packaging","Tonnes","287","units","0","v1331407912","10.8.7","39860","","","","0"
"2014","Alberta","2021A000248","Diverted plastic waste and scrap sent for material recovery","Agriculture film","Tonnes","287","units","0","v1331407913","10.8.12","1976","","","","0"
"2014","Alberta","2021A000248","Diverted plastic waste and scrap sent for material recovery","Textiles","Tonnes","287","units","0","v1331407914","10.8.13","469","","","","0"
"2014","Alberta","2021A000248","Diverted plastic waste and scrap sent for material recovery","Vehicles","Tonnes","287","units","0","v1331407915","10.8.14","97230","","","","0"
"2014","Alberta","2021A000248","Diverted plastic waste and scrap sent for material recovery","Other products","Tonnes","287","units","0","v1331407916","10.8.15","1077","","","","0"
"2014","Alberta","2021A000248","Disposed plastic waste and scrap not diverted for material recovery","Total, all product categories","Tonnes","287","units","0","v1331407917","10.9.1","566294","","","","0"
"2014","Alberta","2021A000248","Disposed plastic waste and scrap not diverted for material recovery","Construction materials","Tonnes","287","units","0","v1331407918","10.9.2","25823","","","","0"
"2014","Alberta","2021A000248","Disposed plastic waste and scrap not diverted for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331407919","10.9.3","73071","","","","0"
"2014","Alberta","2021A000248","Disposed plastic waste and scrap not diverted for material recovery","Packaging","Tonnes","287","units","0","v1331407920","10.9.7","241797","","","","0"
"2014","Alberta","2021A000248","Disposed plastic waste and scrap not diverted for material recovery","Agriculture film","Tonnes","287","units","0","v1331407921","10.9.12","9275","","","","0"
"2014","Alberta","2021A000248","Disposed plastic waste and scrap not diverted for material recovery","Textiles","Tonnes","287","units","0","v1331407922","10.9.13","51535","","","","0"
"2014","Alberta","2021A000248","Disposed plastic waste and scrap not diverted for material recovery","Vehicles","Tonnes","287","units","0","v1331407923","10.9.14","0","","","","0"
"2014","Alberta","2021A000248","Disposed plastic waste and scrap not diverted for material recovery","Other products","Tonnes","287","units","0","v1331407924","10.9.15","164793","","","","0"
"2014","Alberta","2021A000248","Sorted and baled plastic waste and scrap sent for further processing","Total, all product categories","Tonnes","287","units","0","v1331407925","10.10.1","45631","","","","0"
"2014","Alberta","2021A000248","Sorted and baled plastic waste and scrap sent for further processing","Construction materials","Tonnes","287","units","0","v1331407926","10.10.2","1267","","","","0"
"2014","Alberta","2021A000248","Sorted and baled plastic waste and scrap sent for further processing","Electrical and electronic equipment","Tonnes","287","units","0","v1331407927","10.10.3","6076","","","","0"
"2014","Alberta","2021A000248","Sorted and baled plastic waste and scrap sent for further processing","Packaging","Tonnes","287","units","0","v1331407928","10.10.7","34377","","","","0"
"2014","Alberta","2021A000248","Sorted and baled plastic waste and scrap sent for further processing","Agriculture film","Tonnes","287","units","0","v1331407929","10.10.12","1621","","","","0"
"2014","Alberta","2021A000248","Sorted and baled plastic waste and scrap sent for further processing","Textiles","Tonnes","287","units","0","v1331407930","10.10.13","400","","","","0"
"2014","Alberta","2021A000248","Sorted and baled plastic waste and scrap sent for further processing","Vehicles","Tonnes","287","units","0","v1331407931","10.10.14","972","","","","0"
"2014","Alberta","2021A000248","Sorted and baled plastic waste and scrap sent for further processing","Other products","Tonnes","287","units","0","v1331407932","10.10.15","918","","","","0"
"2014","Alberta","2021A000248","Residual plastic waste and scrap sent for disposal by primary processors","Total, all product categories","Tonnes","287","units","0","v1331407933","10.11.1","104458","","","","0"
"2014","Alberta","2021A000248","Residual plastic waste and scrap sent for disposal by primary processors","Construction materials","Tonnes","287","units","0","v1331407934","10.11.2","220","","","","0"
"2014","Alberta","2021A000248","Residual plastic waste and scrap sent for disposal by primary processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331407935","10.11.3","1913","","","","0"
"2014","Alberta","2021A000248","Residual plastic waste and scrap sent for disposal by primary processors","Packaging","Tonnes","287","units","0","v1331407936","10.11.7","5483","","","","0"
"2014","Alberta","2021A000248","Residual plastic waste and scrap sent for disposal by primary processors","Agriculture film","Tonnes","287","units","0","v1331407937","10.11.12","356","","","","0"
"2014","Alberta","2021A000248","Residual plastic waste and scrap sent for disposal by primary processors","Textiles","Tonnes","287","units","0","v1331407938","10.11.13","69","","","","0"
"2014","Alberta","2021A000248","Residual plastic waste and scrap sent for disposal by primary processors","Vehicles","Tonnes","287","units","0","v1331407939","10.11.14","96258","","","","0"
"2014","Alberta","2021A000248","Residual plastic waste and scrap sent for disposal by primary processors","Other products","Tonnes","287","units","0","v1331407940","10.11.15","159","","","","0"
"2014","Alberta","2021A000248","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331407941","10.12.1","-5840","","","","0"
"2014","Alberta","2021A000248","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331407942","10.12.2","-260","","","","0"
"2014","Alberta","2021A000248","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331407943","10.12.3","-167","","","","0"
"2014","Alberta","2021A000248","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331407944","10.12.7","-5260","","","","0"
"2014","Alberta","2021A000248","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331407945","10.12.12","0","","","","0"
"2014","Alberta","2021A000248","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Textiles","Tonnes","287","units","0","v1331407946","10.12.13","","..","","","0"
"2014","Alberta","2021A000248","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331407947","10.12.14","0","","","","0"
"2014","Alberta","2021A000248","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Other products","Tonnes","287","units","0","v1331407948","10.12.15","-153","","","","0"
"2014","Alberta","2021A000248","Recycled plastic pellets and flakes ready for use in production of new products","Total, all product categories","Tonnes","287","units","0","v1331407949","10.13.1","32461","","","","0"
"2014","Alberta","2021A000248","Recycled plastic pellets and flakes ready for use in production of new products","Construction materials","Tonnes","287","units","0","v1331407950","10.13.2","806","","","","0"
"2014","Alberta","2021A000248","Recycled plastic pellets and flakes ready for use in production of new products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407951","10.13.3","4843","","","","0"
"2014","Alberta","2021A000248","Recycled plastic pellets and flakes ready for use in production of new products","Packaging","Tonnes","287","units","0","v1331407952","10.13.7","23993","","","","0"
"2014","Alberta","2021A000248","Recycled plastic pellets and flakes ready for use in production of new products","Agriculture film","Tonnes","287","units","0","v1331407953","10.13.12","1393","","","","0"
"2014","Alberta","2021A000248","Recycled plastic pellets and flakes ready for use in production of new products","Textiles","Tonnes","287","units","0","v1331407954","10.13.13","","..","","","0"
"2014","Alberta","2021A000248","Recycled plastic pellets and flakes ready for use in production of new products","Vehicles","Tonnes","287","units","0","v1331407955","10.13.14","826","","","","0"
